»’∆⁄,µÿ«¯,–¬‘ˆ»∑’Ô,–¬‘ˆ÷Œ”˙,–¬‘ˆÀ¿Õˆ,¿€º∆»∑’Ô,¿€º∆÷Œ”˙,¿€º∆À¿Õˆ,«®»Î÷∏ ˝,«®≥ˆ÷∏ ˝,Œ¬∂», ™∂»,aqi,“Ω¡∆æ»÷Œ“Ω‘∫,∑¢»»√≈’Ô,»Àø⁄
20200325,∂˜ ©,0,0,0,258.0,245.0,8.0,0.2585844,0.7278012,20.58,73.29,50.21,93.0,93.0,329.03
20200325,œ…Ã“,0,1.0,0,575.0,547.0,22.0,0.1942056,0.3523176,19.5,92.5,-1.0,26.0,25.0,117.51
20200325,ÃÏ√≈,0,0,0,512.0,481.0,15.0,0.1667628,0.433674,19.5,95.13,-1.0,25.0,25.0,141.89
20200326,Œ‰∫∫,0,434.0,9.0,50861.0,43021.0,2625.0,1.3103208,0.429138,19.54,86.25,40.21,70.0,63.0,978.54
20200326,ª∆ Ø,0,0,0,1029.0,973.0,38.0,0.3462264,0.5995944,19.54,90.25,46.29,15.0,14.0,242.93
20200326, Æ—ﬂ,0,1.0,0,673.0,662.0,8.0,0.2521044,0.558252,17.67,90.92,52.92,84.0,84.0,334.08
20200326,“À≤˝,0,1.0,0,949.0,892.0,36.0,0.4597884,0.6686388,18.5,96.92,75.71,24.0,23.0,405.97
20200326,œÂ—Ù,0,3.0,0,1201.0,1133.0,39.0,0.4353912,0.9966564,16.29,91.04,103.38,98.0,98.0,550.03
20200326,∂ı÷›,0,4.0,0,1406.0,1323.0,59.0,0.2558952,0.3217968,20.58,90.92,43.79,18.0,17.0,104.87
20200326,æ£√≈,0,0,0,1029.0,884.0,39.0,0.3183948,0.587412,17.12,94.29,47.83,12.0,12.0,287.37
20200326,–¢∏–,0,3.0,0,3518.0,3369.0,128.0,0.4075596,0.8794656,18.46,97.62,34.63,31.0,30.0,481.45
20200326,æ£÷›,0,0,0,1630.0,1525.0,51.0,0.5736744,1.4613696,18.54,97.88,51.46,38.0,38.0,569.17
20200326,ª∆∏‘,0,0,0,2948.0,2784.0,125.0,0.44469,1.6378848,19.71,93.08,45.0,21.0,21.0,616.21
20200326,œÃƒ˛,0,0,0,874.0,821.0,15.0,0.1923588,0.4899528,21.42,81.25,33.25,46.0,46.0,246.26
20200326,ÀÊ÷›,0,1.0,0,1309.0,1253.0,45.0,0.1977696,0.4776732,16.38,93.21,40.63,54.0,54.0,216.22
20200326,∂˜ ©,0,0,0,258.0,245.0,8.0,0.2976264,0.993384,21.58,72.87,49.62,93.0,93.0,329.03
20200326,œ…Ã“,0,0,0,575.0,547.0,22.0,0.205092,0.3806028,19.79,86.71,-1.0,26.0,25.0,117.51
20200326,ÃÏ√≈,0,0,0,512.0,481.0,15.0,0.1689336,0.451332,18.96,94.5,-1.0,25.0,25.0,141.89
20200327,Œ‰∫∫,1.0,426.0,7.0,50862.0,43447.0,2632.0,1.1968236,0.419094,8.21,87.08,19.29,70.0,63.0,978.54
20200327,ª∆ Ø,0,0,0,1029.0,973.0,38.0,0.3360204,0.6020244,9.91,92.35,18.65,15.0,14.0,242.93
20200327, Æ—ﬂ,0,0,0,673.0,662.0,8.0,0.242352,0.5110128,5.21,93.29,20.29,84.0,84.0,334.08
20200327,“À≤˝,0,0,0,949.0,892.0,36.0,0.4151412,0.6133644,8.62,74.33,26.29,24.0,23.0,405.97
20200327,œÂ—Ù,0,0,0,1201.0,1133.0,39.0,0.4272588,0.9142308,6.17,75.74,25.83,98.0,98.0,550.03
20200327,∂ı÷›,0,4.0,0,1406.0,1327.0,59.0,0.2459808,0.2841804,9.54,100.0,21.54,18.0,17.0,104.87
20200327,æ£√≈,0,1.0,0,1029.0,885.0,39.0,0.2993112,0.5339844,5.42,78.62,24.79,12.0,12.0,287.37
20200327,–¢∏–,0,7.0,0,3518.0,3376.0,128.0,0.382968,0.8063064,7.83,91.25,20.83,31.0,30.0,481.45
20200327,æ£÷›,0,1.0,0,1630.0,1526.0,51.0,0.5396544,1.4085252,7.33,83.79,25.75,38.0,38.0,569.17
20200327,ª∆∏‘,0,0,0,2948.0,2784.0,125.0,0.4323456,1.4825268,9.21,94.04,26.67,21.0,21.0,616.21
20200327,œÃƒ˛,0,0,0,874.0,821.0,15.0,0.1831572,0.3455136,8.83,95.35,17.65,46.0,46.0,246.26
20200327,ÀÊ÷›,0,5.0,0,1309.0,1258.0,45.0,0.1865268,0.4106376,6.5,74.63,24.21,54.0,54.0,216.22
20200327,∂˜ ©,0,0,0,258.0,245.0,8.0,0.3022272,0.7859268,13.3,76.13,23.61,93.0,93.0,329.03
20200327,œ…Ã“,0,0,0,575.0,547.0,22.0,0.1791072,0.33453,7.63,89.88,-1.0,26.0,25.0,117.51
20200327,ÃÏ√≈,0,0,0,512.0,481.0,15.0,0.1520856,0.4052592,7.5,88.67,-1.0,25.0,25.0,141.89
20200328,Œ‰∫∫,0,472.0,2.0,50862.0,43919.0,2634.0,1.3202352,0.4995756,6.79,82.58,22.12,70.0,63.0,978.54
20200328,ª∆ Ø,0,1.0,1.0,1029.0,974.0,39.0,0.3333312,0.5622048,7.67,85.17,20.88,15.0,14.0,242.93
20200328, Æ—ﬂ,0,0,0,673.0,662.0,8.0,0.2338956,0.4617972,5.42,87.71,20.92,84.0,84.0,334.08
20200328,“À≤˝,0,1.0,0,949.0,893.0,36.0,0.4143636,0.5567616,6.67,80.54,23.08,24.0,23.0,405.97
20200328,œÂ—Ù,0,0,0,1201.0,1133.0,39.0,0.4240836,0.8096112,6.67,84.71,32.38,98.0,98.0,550.03
20200328,∂ı÷›,0,1.0,0,1406.0,1328.0,59.0,0.259686,0.2893968,7.79,100.0,25.67,18.0,17.0,104.87
20200328,æ£√≈,0,1.0,0,1029.0,886.0,39.0,0.305856,0.5054724,5.46,82.46,32.67,12.0,12.0,287.37
20200328,–¢∏–,0,4.0,0,3518.0,3380.0,128.0,0.3857544,0.7505136,7.04,87.29,23.37,31.0,30.0,481.45
20200328,æ£÷›,0,1.0,0,1630.0,1527.0,51.0,0.52731,1.232334,6.87,82.12,25.83,38.0,38.0,569.17
20200328,ª∆∏‘,0,0,0,2948.0,2784.0,125.0,0.462672,1.3751856,7.79,82.87,30.12,21.0,21.0,616.21
20200328,œÃƒ˛,0,0,0,874.0,821.0,15.0,0.1888272,0.4052916,6.21,93.67,23.0,46.0,46.0,246.26
20200328,ÀÊ÷›,0,2.0,0,1309.0,1260.0,45.0,0.2068416,0.3809916,6.0,77.63,25.0,54.0,54.0,216.22
20200328,∂˜ ©,0,0,0,258.0,245.0,8.0,0.289332,0.7276392,8.79,71.12,21.62,93.0,93.0,329.03
20200328,œ…Ã“,0,4.0,0,575.0,551.0,22.0,0.173988,0.3001212,6.42,86.67,-1.0,26.0,25.0,117.51
20200328,ÃÏ√≈,0,0,0,512.0,481.0,15.0,0.157464,0.358182,6.46,87.08,-1.0,25.0,25.0,141.89
20200329,Œ‰∫∫,0,382.0,5.0,50862.0,44301.0,2639.0,1.93023,0.4232736,6.88,90.79,20.63,70.0,63.0,978.54
20200329,ª∆ Ø,0,1.0,0,1029.0,975.0,39.0,0.3384828,0.586602,6.75,93.92,20.92,15.0,14.0,242.93
20200329, Æ—ﬂ,0,0,0,673.0,662.0,8.0,0.250452,0.521154,5.08,87.04,23.46,84.0,84.0,334.08
20200329,“À≤˝,0,0,0,949.0,893.0,36.0,0.4696704,0.6298884,5.91,94.83,29.78,24.0,23.0,405.97
20200329,œÂ—Ù,0,0,0,1201.0,1133.0,39.0,0.4623156,0.9037008,4.96,94.04,31.21,98.0,98.0,550.03
20200329,∂ı÷›,0,2.0,0,1406.0,1330.0,59.0,0.2558952,0.3020328,6.87,100.0,23.09,18.0,17.0,104.87
20200329,æ£√≈,0,0,0,1029.0,886.0,39.0,0.3111372,0.5785992,4.17,90.75,36.0,12.0,12.0,287.37
20200329,–¢∏–,0,3.0,0,3518.0,3383.0,128.0,0.4012092,0.8432424,6.75,97.62,23.71,31.0,30.0,481.45
20200329,æ£÷›,0,0,1.0,1630.0,1527.0,52.0,0.5722812,1.415394,6.33,90.37,26.21,38.0,38.0,569.17
20200329,ª∆∏‘,0,0,0,2948.0,2784.0,125.0,0.4791636,1.5283728,6.63,93.21,29.79,21.0,21.0,616.21
20200329,œÃƒ˛,0,0,0,874.0,821.0,15.0,0.2027592,0.479196,5.75,97.0,19.17,46.0,46.0,246.26
20200329,ÀÊ÷›,0,2.0,0,1309.0,1262.0,45.0,0.212382,0.4457268,5.5,91.17,24.33,54.0,54.0,216.22
20200329,∂˜ ©,0,0,0,258.0,245.0,8.0,0.3145392,0.7977852,7.61,83.61,20.57,93.0,93.0,329.03
20200329,œ…Ã“,0,0,0,575.0,551.0,22.0,0.18225,0.3473604,6.83,92.58,-1.0,26.0,25.0,117.51
20200329,ÃÏ√≈,0,0,0,512.0,481.0,15.0,0.1432728,0.4300128,6.42,95.33,-1.0,25.0,25.0,141.89
20200330,Œ‰∫∫,0,523.0,4.0,50862.0,44824.0,2643.0,1.7028468,0.4618944,8.5,79.33,22.58,70.0,63.0,978.54
20200330,ª∆ Ø,0,0,0,1029.0,975.0,39.0,0.37341,0.5104944,7.96,92.5,27.5,15.0,14.0,242.93
20200330, Æ—ﬂ,0,0,0,673.0,662.0,8.0,0.2473092,0.5139936,8.13,81.79,26.63,84.0,84.0,334.08
20200330,“À≤˝,0,1.0,0,949.0,894.0,36.0,0.4299804,0.6041952,7.87,86.25,37.96,24.0,23.0,405.97
20200330,œÂ—Ù,0,1.0,0,1201.0,1134.0,39.0,0.457002,0.836082,8.71,81.04,46.25,98.0,98.0,550.03
20200330,∂ı÷›,0,2.0,0,1406.0,1332.0,59.0,0.2455596,0.3280824,8.17,100.0,27.74,18.0,17.0,104.87
20200330,æ£√≈,0,0,1.0,1029.0,886.0,40.0,0.3023244,0.5317488,7.21,80.71,45.67,12.0,12.0,287.37
20200330,–¢∏–,0,3.0,0,3518.0,3386.0,128.0,0.3997836,0.7802244,8.38,82.08,24.83,31.0,30.0,481.45
20200330,æ£÷›,0,0,0,1630.0,1527.0,52.0,0.566676,1.263924,8.17,81.08,32.83,38.0,38.0,569.17
20200330,ª∆∏‘,0,0,0,2948.0,2784.0,125.0,0.4848984,1.3223412,7.71,94.46,35.71,21.0,21.0,616.21
20200330,œÃƒ˛,0,0,0,874.0,821.0,15.0,0.197802,0.462348,7.08,96.67,21.58,46.0,46.0,246.26
20200330,ÀÊ÷›,0,0,0,1309.0,1262.0,45.0,0.2159784,0.4010796,7.42,77.92,27.83,54.0,54.0,216.22
20200330,∂˜ ©,0,0,0,258.0,245.0,8.0,0.3104568,0.8192988,10.39,76.22,26.35,93.0,93.0,329.03
20200330,œ…Ã“,0,0,0,575.0,551.0,22.0,0.191646,0.340038,8.04,81.21,-1.0,26.0,25.0,117.51
20200330,ÃÏ√≈,0,0,0,512.0,481.0,15.0,0.1575612,0.3801816,7.58,86.67,-1.0,25.0,25.0,141.89
20200331,Œ‰∫∫,0,360.0,3.0,50862.0,45184.0,2646.0,1.5504048,0.609606,8.79,84.46,34.25,70.0,63.0,978.54
20200331,ª∆ Ø,0,1.0,0,1029.0,976.0,39.0,0.35073,0.4742064,9.08,90.71,40.25,15.0,14.0,242.93
20200331, Æ—ﬂ,0,0,0,673.0,662.0,8.0,0.2490912,0.4337712,11.83,80.42,35.25,84.0,84.0,334.08
20200331,“À≤˝,0,0,0,949.0,894.0,36.0,0.4084344,0.5420196,9.92,86.54,69.42,24.0,23.0,405.97
20200331,œÂ—Ù,0,0,0,1201.0,1134.0,39.0,0.4420008,0.7839504,10.29,90.79,67.75,98.0,98.0,550.03
20200331,∂ı÷›,0,0,0,1406.0,1332.0,59.0,0.2626992,0.3036852,9.42,99.29,43.54,18.0,17.0,104.87
20200331,æ£√≈,0,1.0,0,1029.0,887.0,40.0,0.2999268,0.4889484,9.08,79.79,55.38,12.0,12.0,287.37
20200331,–¢∏–,0,3.0,0,3518.0,3389.0,128.0,0.421038,0.714744,8.88,87.96,32.37,31.0,30.0,481.45
20200331,æ£÷›,0,1.0,0,1630.0,1528.0,52.0,0.5846904,1.1547036,10.37,81.33,44.33,38.0,38.0,569.17
20200331,ª∆∏‘,0,0,0,2948.0,2784.0,125.0,0.4815288,1.1146896,9.21,91.25,46.21,21.0,21.0,616.21
20200331,œÃƒ˛,0,0,0,874.0,821.0,15.0,0.2081052,0.4179924,7.96,94.25,36.67,46.0,46.0,246.26
20200331,ÀÊ÷›,0,0,0,1309.0,1262.0,45.0,0.2099196,0.3501468,8.21,84.58,32.46,54.0,54.0,216.22
20200331,∂˜ ©,0,0,0,258.0,245.0,8.0,0.3164184,0.547074,11.92,74.58,26.04,93.0,93.0,329.03
20200331,œ…Ã“,0,1.0,0,575.0,552.0,22.0,0.1927476,0.3193668,9.08,82.83,-1.0,26.0,25.0,117.51
20200331,ÃÏ√≈,0,0,0,512.0,481.0,15.0,0.1599264,0.3506004,9.25,86.21,-1.0,25.0,25.0,141.89
20200401,Œ‰∫∫,0,467.0,5.0,50862.0,45651.0,2651.0,1.5906132,0.5348916,10.67,79.17,40.54,70.0,63.0,978.54
20200401,ª∆ Ø,0,0,0,1029.0,976.0,39.0,0.3677724,0.498798,11.79,79.79,44.12,15.0,14.0,242.93
20200401, Æ—ﬂ,0,0,0,673.0,662.0,8.0,0.248346,0.4650372,9.83,95.62,56.5,84.0,84.0,334.08
20200401,“À≤˝,0,0,0,949.0,894.0,36.0,0.4230468,0.55728,11.5,84.0,71.04,24.0,23.0,405.97
20200401,œÂ—Ù,0,0,0,1201.0,1134.0,39.0,0.4427136,0.7868988,10.87,85.58,60.0,98.0,98.0,550.03
20200401,∂ı÷›,0,0,0,1406.0,1332.0,59.0,0.2599776,0.3150576,12.25,96.54,43.83,18.0,17.0,104.87
20200401,æ£√≈,0,0,0,1029.0,887.0,40.0,0.2984688,0.4953312,10.88,81.42,76.83,12.0,12.0,287.37
20200401,–¢∏–,0,0,0,3518.0,3389.0,128.0,0.422172,0.737262,10.92,82.33,41.08,31.0,30.0,481.45
20200401,æ£÷›,0,0,0,1630.0,1528.0,52.0,0.595512,1.2327552,12.17,80.04,52.62,38.0,38.0,569.17
20200401,ª∆∏‘,0,0,0,2948.0,2784.0,125.0,0.5270832,1.1275848,12.04,79.21,47.88,21.0,21.0,616.21
20200401,œÃƒ˛,0,0,0,874.0,821.0,15.0,0.2209032,0.4293972,10.96,75.5,33.21,46.0,46.0,246.26
20200401,ÀÊ÷›,0,0,0,1309.0,1262.0,45.0,0.2242728,0.35478,8.58,86.71,40.88,54.0,54.0,216.22
20200401,∂˜ ©,0,0,0,258.0,245.0,8.0,0.3207924,0.6380856,14.5,66.29,34.46,93.0,93.0,329.03
20200401,œ…Ã“,0,0,0,575.0,552.0,22.0,0.2133864,0.3344652,11.25,80.04,-1.0,26.0,25.0,117.51
20200401,ÃÏ√≈,0,0,0,512.0,481.0,15.0,0.1518264,0.3692304,10.54,84.17,-1.0,25.0,25.0,141.89
20200402,Œ‰∫∫,0,315.0,4.0,50862.0,45966.0,2655.0,1.3743432,0.4875552,13.39,80.35,50.43,70.0,63.0,978.54
20200402,ª∆ Ø,0,0,0,1029.0,976.0,39.0,0.3763584,0.4595616,14.3,75.78,45.74,15.0,14.0,242.93
20200402, Æ—ﬂ,0,0,0,673.0,662.0,8.0,0.2372976,0.4253472,9.91,96.39,68.35,84.0,84.0,334.08
20200402,“À≤˝,0,0,0,949.0,894.0,36.0,0.3941136,0.4990896,12.29,80.92,74.54,24.0,23.0,405.97
20200402,œÂ—Ù,0,0,0,1201.0,1134.0,39.0,0.4274208,0.7246908,10.7,87.0,95.91,98.0,98.0,550.03
20200402,∂ı÷›,0,1.0,0,1406.0,1333.0,59.0,0.2603016,0.3033288,14.57,74.61,49.39,18.0,17.0,104.87
20200402,æ£√≈,0,0,0,1029.0,887.0,40.0,0.2899476,0.4362012,11.17,78.63,72.25,12.0,12.0,287.37
20200402,–¢∏–,0,0,0,3518.0,3389.0,128.0,0.4154004,0.6622236,13.87,80.74,53.39,31.0,30.0,481.45
20200402,æ£÷›,0,0,0,1630.0,1528.0,52.0,0.5752296,1.0472004,12.62,79.83,51.13,38.0,38.0,569.17
20200402,ª∆∏‘,0,0,0,2948.0,2784.0,125.0,0.5365764,0.979128,14.04,79.7,49.91,21.0,21.0,616.21
20200402,œÃƒ˛,0,0,0,874.0,821.0,15.0,0.2185056,0.3756132,13.43,75.0,44.96,46.0,46.0,246.26
20200402,ÀÊ÷›,0,0,0,1309.0,1262.0,45.0,0.2392416,0.312984,11.92,78.38,58.62,54.0,54.0,216.22
20200402,∂˜ ©,0,0,0,258.0,245.0,8.0,0.3132756,0.6457644,13.52,67.83,48.3,93.0,93.0,329.03
20200402,œ…Ã“,0,0,0,575.0,552.0,22.0,0.1970568,0.2892996,13.29,80.58,-1.0,26.0,25.0,117.51
20200402,ÃÏ√≈,0,0,0,512.0,481.0,15.0,0.1453464,0.317196,12.92,83.71,-1.0,25.0,25.0,141.89
20200403,Œ‰∫∫,0,269.0,1.0,50862.0,46235.0,2656.0,1.2159072,0.5241672,13.83,68.62,67.63,70.0,63.0,978.54
20200403,ª∆ Ø,0,0,0,1029.0,976.0,39.0,0.4231116,0.5122116,14.42,66.96,64.04,15.0,14.0,242.93
20200403, Æ—ﬂ,0,0,0,673.0,662.0,8.0,0.24786,0.4236624,10.33,93.54,60.42,84.0,84.0,334.08
20200403,“À≤˝,0,0,0,949.0,894.0,36.0,0.3932064,0.5188536,12.92,73.21,69.0,24.0,23.0,405.97
20200403,œÂ—Ù,0,0,0,1201.0,1134.0,39.0,0.4632876,0.7331148,12.5,86.25,111.87,98.0,98.0,550.03
20200403,∂ı÷›,0,2.0,0,1406.0,1335.0,59.0,0.2932848,0.326268,14.71,65.67,65.21,18.0,17.0,104.87
20200403,æ£√≈,0,0,0,1029.0,887.0,40.0,0.2956176,0.4353912,12.12,73.75,101.25,12.0,12.0,287.37
20200403,–¢∏–,0,0,0,3518.0,3389.0,128.0,0.4589784,0.665334,13.96,66.75,67.04,31.0,30.0,481.45
20200403,æ£÷›,0,0,0,1630.0,1528.0,52.0,0.5696892,1.0618776,13.67,71.88,71.54,38.0,38.0,569.17
20200403,ª∆∏‘,0,0,0,2948.0,2784.0,125.0,0.605718,0.9395352,14.0,66.08,67.88,21.0,21.0,616.21
20200403,œÃƒ˛,0,0,0,874.0,821.0,15.0,0.2360664,0.4010472,13.17,80.96,62.79,46.0,46.0,246.26
20200403,ÀÊ÷›,0,0,0,1309.0,1262.0,45.0,0.308124,0.316062,12.54,73.25,77.54,54.0,54.0,216.22
20200403,∂˜ ©,0,0,0,258.0,245.0,8.0,0.3125304,0.6477732,11.71,80.83,54.79,93.0,93.0,329.03
20200403,œ…Ã“,0,0,0,575.0,552.0,22.0,0.2038284,0.2841804,13.5,73.21,-1.0,26.0,25.0,117.51
20200403,ÃÏ√≈,0,0,0,512.0,481.0,15.0,0.1604448,0.3092904,13.63,69.5,-1.0,25.0,25.0,141.89
20200404,Œ‰∫∫,1.0,173.0,5.0,50863.0,46408.0,2661.0,1.1913804,0.6007932,14.22,70.83,61.83,70.0,63.0,978.54
20200404,ª∆ Ø,0,0,0,1029.0,976.0,39.0,0.4347108,0.646056,15.0,71.39,82.87,15.0,14.0,242.93
20200404, Æ—ﬂ,0,0,0,673.0,662.0,8.0,0.2858976,0.4590756,12.26,76.7,49.61,84.0,84.0,334.08
20200404,“À≤˝,0,0,0,949.0,894.0,36.0,0.4687956,0.5966784,14.13,56.04,57.7,24.0,23.0,405.97
20200404,œÂ—Ù,0,0,0,1201.0,1134.0,39.0,0.5182704,0.7961004,16.0,64.48,62.7,98.0,98.0,550.03
20200404,∂ı÷›,0,0,0,1406.0,1335.0,59.0,0.355752,0.3705588,15.52,69.78,75.39,18.0,17.0,104.87
20200404,æ£√≈,0,0,1.0,1029.0,887.0,41.0,0.376488,0.4773492,14.87,57.43,56.91,12.0,12.0,287.37
20200404,–¢∏–,0,0,0,3518.0,3389.0,128.0,0.5139936,0.7175952,14.87,68.17,68.35,31.0,30.0,481.45
20200404,æ£÷›,0,0,0,1630.0,1528.0,52.0,0.6741792,1.0819656,14.83,66.09,55.7,38.0,38.0,569.17
20200404,ª∆∏‘,0,0,0,2948.0,2784.0,125.0,0.7852464,0.916272,14.91,72.26,74.61,21.0,21.0,616.21
20200404,œÃƒ˛,0,0,0,874.0,821.0,15.0,0.259848,0.3882816,14.39,73.3,64.17,46.0,46.0,246.26
20200404,ÀÊ÷›,0,0,0,1309.0,1262.0,45.0,0.356886,0.3287304,14.39,62.83,58.65,54.0,54.0,216.22
20200404,∂˜ ©,0,0,0,258.0,245.0,8.0,0.3580848,0.5411448,12.17,69.91,67.3,93.0,93.0,329.03
20200404,œ…Ã“,0,0,0,575.0,552.0,22.0,0.2522016,0.3185568,14.96,65.43,-1.0,26.0,25.0,117.51
20200404,ÃÏ√≈,0,0,0,512.0,481.0,15.0,0.2159136,0.3098736,14.48,65.48,-1.0,25.0,25.0,141.89
20200405,Œ‰∫∫,0,145.0,6.0,50863.0,46553.0,2667.0,1.5378012,0.5070924,15.54,65.54,68.79,70.0,63.0,978.54
20200405,ª∆ Ø,0,0,0,1029.0,976.0,39.0,0.4304988,0.5889348,15.75,59.08,74.75,15.0,14.0,242.93
20200405, Æ—ﬂ,0,0,0,673.0,662.0,8.0,0.2643516,0.3855924,13.54,70.62,60.46,84.0,84.0,334.08
20200405,“À≤˝,0,0,0,949.0,894.0,36.0,0.443232,0.501066,14.83,55.83,56.0,24.0,23.0,405.97
20200405,œÂ—Ù,0,0,0,1201.0,1134.0,39.0,0.5034312,0.6595992,15.58,63.38,77.5,98.0,98.0,550.03
20200405,∂ı÷›,0,0,0,1406.0,1335.0,59.0,0.3191076,0.3516048,16.61,55.83,77.78,18.0,17.0,104.87
20200405,æ£√≈,0,0,0,1029.0,887.0,41.0,0.3411396,0.4255416,15.92,54.83,67.46,12.0,12.0,287.37
20200405,–¢∏–,0,0,0,3518.0,3389.0,128.0,0.4650048,0.7265376,15.83,62.33,62.92,31.0,30.0,481.45
20200405,æ£÷›,0,0,0,1630.0,1528.0,52.0,0.6295968,0.9532728,15.83,67.08,68.13,38.0,38.0,569.17
20200405,ª∆∏‘,0,0,0,2948.0,2784.0,125.0,0.5931792,1.0568556,16.25,57.38,77.67,21.0,21.0,616.21
20200405,œÃƒ˛,0,0,0,874.0,821.0,15.0,0.2501928,0.3770064,14.88,58.83,65.21,46.0,46.0,246.26
20200405,ÀÊ÷›,0,0,0,1309.0,1262.0,45.0,0.2348028,0.4101192,14.63,62.92,57.67,54.0,54.0,216.22
20200405,∂˜ ©,0,0,0,258.0,245.0,8.0,0.3141828,0.5105268,12.21,71.83,58.54,93.0,93.0,329.03
20200405,œ…Ã“,0,0,0,575.0,552.0,22.0,0.2314656,0.2769876,15.38,70.29,-1.0,26.0,25.0,117.51
20200405,ÃÏ√≈,0,0,0,512.0,481.0,15.0,0.172368,0.2884248,15.79,60.29,-1.0,25.0,25.0,141.89
20200406,Œ‰∫∫,0,141.0,4.0,50863.0,46694.0,2671.0,1.6069104,0.5274396,16.13,61.87,56.78,70.0,63.0,978.54
20200406,ª∆ Ø,0,0,0,1029.0,976.0,39.0,0.4107348,0.5623668,16.17,49.17,59.26,15.0,14.0,242.93
20200406, Æ—ﬂ,0,0,0,673.0,662.0,8.0,0.2577744,0.3799872,15.04,62.58,68.92,84.0,84.0,334.08
20200406,“À≤˝,0,0,0,949.0,894.0,36.0,0.4329288,0.465264,15.83,59.65,69.96,24.0,23.0,405.97
20200406,œÂ—Ù,0,0,0,1201.0,1134.0,39.0,0.4811724,0.668736,16.83,64.52,91.57,98.0,98.0,550.03
20200406,∂ı÷›,0,0,0,1406.0,1335.0,59.0,0.3030696,0.3269484,16.91,47.26,58.35,18.0,17.0,104.87
20200406,æ£√≈,0,0,0,1029.0,887.0,41.0,0.3117204,0.4243428,16.22,56.52,99.35,12.0,12.0,287.37
20200406,–¢∏–,0,0,0,3518.0,3389.0,128.0,0.4219128,0.7759152,16.35,61.3,66.52,31.0,30.0,481.45
20200406,æ£÷›,0,0,0,1630.0,1528.0,52.0,0.5811588,0.905904,16.43,65.43,73.91,38.0,38.0,569.17
20200406,ª∆∏‘,0,0,0,2948.0,2784.0,125.0,0.503496,1.1636136,16.45,52.18,58.36,21.0,21.0,616.21
20200406,œÃƒ˛,0,0,0,874.0,821.0,15.0,0.2426112,0.3950856,16.3,50.65,57.26,46.0,46.0,246.26
20200406,ÀÊ÷›,0,0,0,1309.0,1262.0,45.0,0.1959552,0.4489344,14.09,71.83,66.96,54.0,54.0,216.22
20200406,∂˜ ©,0,0,0,258.0,245.0,8.0,0.3138588,0.5523876,14.96,63.65,51.26,93.0,93.0,329.03
20200406,œ…Ã“,0,0,0,575.0,552.0,22.0,0.20007,0.2725812,16.48,59.35,-1.0,26.0,25.0,117.51
20200406,ÃÏ√≈,0,0,0,512.0,481.0,15.0,0.161514,0.2975616,16.43,54.96,-1.0,25.0,25.0,141.89
20200407,Œ‰∫∫,1.0,150.0,4.0,50864.0,46844.0,2675.0,1.5915528,0.4324428,15.96,67.42,58.0,70.0,63.0,978.54
20200407,ª∆ Ø,0,0,0,1029.0,976.0,39.0,0.3798576,0.5288004,16.21,59.21,66.0,15.0,14.0,242.93
20200407, Æ—ﬂ,0,0,0,673.0,662.0,8.0,0.2394036,0.3535812,15.92,61.17,58.71,84.0,84.0,334.08
20200407,“À≤˝,0,0,0,949.0,894.0,36.0,0.383616,0.4374,16.62,55.83,70.79,24.0,23.0,405.97
20200407,œÂ—Ù,0,0,0,1201.0,1134.0,39.0,0.4255092,0.6288192,17.79,57.67,93.33,98.0,98.0,550.03
20200407,∂ı÷›,0,0,0,1406.0,1335.0,59.0,0.2729052,0.331452,17.08,57.04,66.33,18.0,17.0,104.87
20200407,æ£√≈,0,0,0,1029.0,887.0,41.0,0.2743632,0.3940488,17.12,47.58,74.04,12.0,12.0,287.37
20200407,–¢∏–,0,0,0,3518.0,3389.0,128.0,0.3676428,0.7014924,15.17,70.08,64.58,31.0,30.0,481.45
20200407,æ£÷›,0,0,0,1630.0,1528.0,52.0,0.5171364,0.840294,16.0,68.12,75.71,38.0,38.0,569.17
20200407,ª∆∏‘,0,0,0,2948.0,2784.0,125.0,0.4349052,1.0577304,17.0,60.42,63.21,21.0,21.0,616.21
20200407,œÃƒ˛,0,0,0,874.0,821.0,15.0,0.2109564,0.3972888,15.5,56.37,55.62,46.0,46.0,246.26
20200407,ÀÊ÷›,0,0,0,1309.0,1262.0,45.0,0.1864944,0.3766824,14.63,65.62,66.67,54.0,54.0,216.22
20200407,∂˜ ©,0,0,0,258.0,245.0,8.0,0.2908548,0.451008,15.71,64.21,52.96,93.0,93.0,329.03
20200407,œ…Ã“,0,0,0,575.0,552.0,22.0,0.1767096,0.2667816,16.3,68.7,-1.0,26.0,25.0,117.51
20200407,ÃÏ√≈,0,0,0,512.0,481.0,15.0,0.138024,0.26973,15.79,66.25,-1.0,25.0,25.0,141.89
20200408,Œ‰∫∫,0,183.0,3.0,50864.0,47027.0,2678.0,2.4977808,2.3302728,16.08,67.79,57.46,70.0,63.0,978.54
20200408,ª∆ Ø,0,0,0,1029.0,976.0,39.0,0.4397328,0.5441256,17.54,55.67,61.71,15.0,14.0,242.93
20200408, Æ—ﬂ,0,0,0,673.0,662.0,8.0,0.2384316,0.3390984,17.17,59.13,55.87,84.0,84.0,334.08
20200408,“À≤˝,0,0,0,949.0,894.0,36.0,0.3988116,0.4197096,17.42,57.04,70.21,24.0,23.0,405.97
